spot_id,B-cells,CAFs,Cancer Epithelial,Cycling T-cells,Endothelial,Myeloid,NK cells,NKT cells,Normal Epithelial,PVL,Plasmablasts,T cells CD4+,T cells CD8+
CID4461_mix000_depth100,0.153069001578859,8.68681338738742e-05,8.68681338834878e-05,0.264109547747868,0.0277758568632606,8.68681338834901e-05,8.68681338834869e-05,0.091127464734976,8.68681338834923e-05,8.68681338834887e-05,0.0181261193040171,0.445183932833845,8.68681338834859e-05
CID4461_mix000_depth25,0.0806852252092982,8.77950700470603e-05,8.77950700470651e-05,0.348236049036818,0.0904351943517802,8.77950700470605e-05,8.77950700470562e-05,0.0002666714019689,8.77950700470557e-05,8.7795070047056e-05,0.0181528756969241,0.361207495404514,0.100489718478414
CID4461_mix001_depth100,0.130938622626562,0.0994701191557585,9.41219213744379e-05,0.28851390595157,0.0248546095165472,0.000111005430659,8.62836829212043e-05,0.0668862338774096,0.0056487669025522,8.6283682921204e-05,0.0166713071918329,0.36655245637697,8.62836829211945e-05
CID4461_mix001_depth25,0.122886468662312,0.129030676084271,9.01067920859348e-05,0.352274886111289,0.0395843119541172,8.63437814069403e-05,8.48446215549186e-05,0.000111272989025,0.0001041408185389,8.48446215549138e-05,0.0151751316151539,0.325677334168865,0.0148096377798251
CID4461_mix002_depth100,0.0422018285579269,0.263508356194855,0.0001098821751343,0.243728881044821,0.0536132836880637,0.0392331147272995,8.93593756438452e-05,0.044793293347133,8.93593756438307e-05,0.0110744168018382,0.0161524568824659,0.285316408453532,8.93593756438477e-05
CID4461_mix002_depth25,0.092353669054238,0.253511007827381,0.0078960954860755,0.32850922796579,0.0648292823050647,0.0195140481028023,6.1349786257717e-05,0.014948139345164,6.13497862577054e-05,8.52006498237933e-05,0.0152330191161547,0.202936260788734,6.13497862577063e-05
CID4461_mix003_depth100,0.0827789156543964,9.71183324596922e-05,0.0001037401660351,0.346601513278102,9.71183324596915e-05,0.0557597676239676,0.0233166350101552,0.103904333561446,9.71183324596917e-05,9.71183324596891e-05,0.0152390148196087,0.371810488223991,9.71183324596929e-05
CID4461_mix003_depth25,0.14520447401298,0.0001445704923732,0.0100629282716859,0.21122033596905,0.0592842579422607,0.0232413341996621,0.038500969826573,0.0311899391667158,0.0368685121744993,0.0001445704923731,0.0107049810514847,0.433288555907968,0.0001445704923731
CID4461_mix004_depth100,0.0187111731265978,0.0955011229431522,0.000168583864773,0.301122194360047,0.016469757618888,0.07902555014946,0.0370184110841252,0.0645143928635753,0.0047841440569367,0.0001336834079708,0.0165740861102757,0.365843217006227,0.0001336834079708
CID4461_mix004_depth25,0.0737116076785995,0.0721959896623586,0.0001997217808618,0.184318318539404,0.115541268228665,0.0263197942775773,0.0314273595499783,0.0266138999014582,0.0924759513641387,0.0001921151429763,0.0150724647220533,0.361739394008953,0.0001921151429763
